word,emotion,condition
meandro,disgust,0
Meandros,disgust,0
significado,disgust,0
sem significado,disgust,0
significa,disgust,0
entretanto,disgust,0
sarampo,disgust,1
mensurável,disgust,0
a medida,disgust,0
medido,disgust,0
medição,disgust,0
medindo,disgust,0
eu no,disgust,0
mecânico,disgust,0
mecânico,disgust,0
mecanismo,disgust,0
medalha,disgust,0
medalhão,disgust,0
medalhista,disgust,0
intrometer-se,disgust,0
intromissão,disgust,0
meios de comunicação,disgust,0
medial,disgust,0
mediana,disgust,0
mediar,disgust,0
mediação,disgust,0
mediador,disgust,0
médico,disgust,0
medicinal,disgust,0
medicamento,disgust,0
medieval,disgust,0
medíocre,disgust,0
mediocridade,disgust,0
meditar,disgust,0
meditação,disgust,0
meditativo,disgust,0
Mediterrâneo,disgust,0
médio,disgust,0
mistura,disgust,0
manso,disgust,0
encontrar,disgust,0
encontro,disgust,0
melancólico,disgust,0
melancólico,disgust,0
corpo a corpo,disgust,0
melodioso,disgust,0
melodrama,disgust,0
melodramático,disgust,0
melodia,disgust,0
fundição,disgust,0
colapso,disgust,0
Derretendo,disgust,0
membro,disgust,0
membrana,disgust,0
lembrança,disgust,0
memorando,disgust,0
memórias,disgust,0
memorabilia,disgust,0
memorável,disgust,0
memorando,disgust,0
memorial,disgust,0
memoriais,disgust,0
memorizar,disgust,0
memória,disgust,0
ameaça,disgust,0
ameaçador,disgust,0
zoológico,disgust,0
emendar,disgust,0
remendar,disgust,0
servil,disgust,0
menisco,disgust,0
menstruação,disgust,0
menstrual,disgust,0
mental,disgust,0
menção,disgust,0
mentor,disgust,0
cardápio,disgust,0
Miau,disgust,0
mercantil,disgust,0
mercenário,disgust,0
mercadoria,disgust,0
comerciante,disgust,0
misericordioso,disgust,0
impiedoso,disgust,0
mercurial,disgust,0
misericórdia,disgust,0
mero,disgust,0
mesclar,disgust,0
meridiano,disgust,0
meridional,disgust,0
mérito,disgust,0
meritório,disgust,0
sereia,disgust,0
alegria,disgust,0
alegre,disgust,0
mesa,disgust,0
malha,disgust,0
malhas,disgust,0
hipnotizado,disgust,0
bagunça,disgust,1
mensagem,disgust,0
mensageiro,disgust,0
bagunçado,disgust,1
metabolismo,disgust,0
metal,disgust,0
metalurgia,disgust,0
metamorfose,disgust,0
metáfora,disgust,0
metafórico,disgust,0
metafísico,disgust,0
metafísica,disgust,0
metástase,disgust,0
meteoro,disgust,0
meteórico,disgust,0
meteorito,disgust,0
meteorológico,disgust,0
meteorologia,disgust,0
metro,disgust,0
metanol,disgust,0
método,disgust,0
metódico,disgust,0
meticuloso,disgust,0
métrica,disgust,0
métrico,disgust,0
metrologia,disgust,0
metrópole,disgust,0
metropolitano,disgust,0
coragem,disgust,0
miau,disgust,0
mica,disgust,0
mick,disgust,0
micróbio,disgust,0
microbiologia,disgust,0
microcosmo,disgust,0
micrograma,disgust,0
micrômetro,disgust,0
mícron,disgust,0
microfone,disgust,0
microscópio,disgust,0
microscópico,disgust,0
microscopicamente,disgust,0
microscopia,disgust,0
meio,disgust,0
meio-dia,disgust,0
meio,disgust,0
intermediário,disgust,0
Midland,disgust,0
meia-noite,disgust,0
meio,disgust,0
solstício de verão,disgust,0
no meio do caminho,disgust,0
parteira,disgust,0
obstetrícia,disgust,0
semblante,disgust,0
poderoso,disgust,0
migrar,disgust,0
migração,disgust,0
migratório,disgust,0
Mike,disgust,0
mofo,disgust,1
milha,disgust,0
quilometragem,disgust,0
marco,disgust,0
militante,disgust,0
militares,disgust,0
milícia,disgust,0
leite,disgust,0
leitoso,disgust,0
moinho,disgust,0
milênio,disgust,0
miligrama,disgust,0
milímetro,disgust,0
milhão,disgust,0
milionário,disgust,0
mimo,disgust,0
mímico,disgust,0
imitando,disgust,0
mimetismo,disgust,0
mente,disgust,0
atento,disgust,0
atento,disgust,0
atenção plena,disgust,0
minha,disgust,0
mineiro,disgust,0
mineral,disgust,0
mineralogia,disgust,0
misturar,disgust,0
misturado,disgust,0
miniatura,disgust,0
mini onibus,disgust,0
mínima,disgust,0
minimizar,disgust,0
mínimo,disgust,0
ministro,disgust,0
ministerial,disgust,0
ministério,disgust,0
minivan,disgust,0
peixinho,disgust,0
menor,disgust,0
minoria,disgust,0
menestrel,disgust,0
hortelã,disgust,0
minúsculo,disgust,0
minuto,disgust,0
minúcias,disgust,0
mir,disgust,0
milagre,disgust,0
milagroso,disgust,0
miragem,disgust,0
lama,disgust,1
espelho,disgust,0
alegria,disgust,0
apropriação indébita,disgust,0
mau comportamento,disgust,1
aborto espontâneo,disgust,0
Diversos,disgust,0
miscelânea,disgust,0
travessura,disgust,0
pernicioso,disgust,0
equívoco,disgust,1
má conduta,disgust,1
contravenção,disgust,0
miserável,disgust,1
miseravelmente,disgust,0
miséria,disgust,1
infortúnio,disgust,0
equivocado,disgust,1
acidente,disgust,1
mal informado,disgust,0
má interpretação,disgust,0
enganar,disgust,0
errôneo,disgust,1
má gestão,disgust,0
incompatibilidade,disgust,0
incompatível,disgust,0
nome impróprio,disgust,0
lugar errado,disgust,1
extraviado,disgust,0
deturpar,disgust,0
deturpação,disgust,0
deturpou,disgust,0
senhorita,disgust,0
míssil,disgust,0
ausência de,disgust,0
missão,disgust,0
missionário,disgust,0
distorção,disgust,1
névoa,disgust,0
erro,disgust,0
enganado,disgust,0
senhor,disgust,0
amante,disgust,1
desconfiança,disgust,1
enevoado,disgust,0
entender mal,disgust,0
mal entendido,disgust,0
uso indevido,disgust,0
ácaro,disgust,1
mitra,disgust,0
mitigação,disgust,0
misturar,disgust,0
misturado,disgust,0
mistura,disgust,0
gemer,disgust,0
fosso,disgust,0
turba,disgust,0
Móvel,disgust,0
mobilidade,disgust,0
mobilização,disgust,0
mobilizar,disgust,0
zombaria,disgust,1
zombando,disgust,1
modal,disgust,0
modalidade,disgust,0
modo,disgust,0
modelo,disgust,0
modelador,disgust,0
moderado,disgust,0
moderadamente,disgust,0
moderando,disgust,0
moderação,disgust,0
moderador,disgust,0
moderno,disgust,0
modernismo,disgust,0
modesto,disgust,0
modéstia,disgust,0
mínimo,disgust,0
modificável,disgust,0
modificação,disgust,0
modificado,disgust,0
modificar,disgust,0
modular,disgust,0
modulação,disgust,0
módulo,disgust,0
módulo,disgust,0
magnata,disgust,0
metade,disgust,0
úmido,disgust,0
umidade,disgust,0
molar,disgust,0
melaço,disgust,0
bolor,disgust,0
moldado,disgust,0
moldagem,disgust,0
mofado,disgust,0
molecular,disgust,0
molécula,disgust,0
molestação,disgust,1
fundido,disgust,0
momento,disgust,0
momentâneo,disgust,0
importante,disgust,0
impulso,disgust,0
mônada,disgust,0
monarca,disgust,0
monarquia,disgust,0
mosteiro,disgust,0
monástico,disgust,0
monetário,disgust,0
dinheiro,disgust,0
monge,disgust,0
macaco,disgust,0
monocromático,disgust,1
monogamia,disgust,0
monograma,disgust,0
monografia,disgust,0
monocamada,disgust,0
monólogo,disgust,0
monopolista,disgust,0
Monopólio,disgust,0
monotonia,disgust,0
monção,disgust,0
monstro,disgust,0
monstruosidade,disgust,1
monte,disgust,0
mês,disgust,0
por mês,disgust,0
monumento,disgust,0
monumental,disgust,0
muu,disgust,0
humores,disgust,0
temperamental,disgust,0
lua,disgust,0
luar,disgust,0
ancorado,disgust,0
amarração,disgust,0
amarras,disgust,0
charneca,disgust,0
alce,disgust,0
discutível,disgust,0
debatido,disgust,0
esfregar,disgust,0
moral,disgust,0
moralidade,disgust,0
moral,disgust,1
pântano,disgust,0
moratória,disgust,0
mórbido,disgust,0
morbidade,disgust,1
necrotério,disgust,1
moribundo,disgust,0
manhã,disgust,0
manhã,disgust,0
idiota,disgust,0
imbecil,disgust,0
morfina,disgust,0
morfismo,disgust,0
morfologia,disgust,0
amanhã,disgust,0
bocado,disgust,0
mortal,disgust,0
mortalidade,disgust,0
argamassa,disgust,0
hipoteca,disgust,0
credor hipotecário,disgust,0
hipoteca,disgust,0
mortificação,disgust,1
necrotério,disgust,0
mosaico,disgust,0
mosquito,disgust,1
musgo,disgust,0
musgoso,disgust,0
cisco,disgust,0
mariposa,disgust,0
mãe,disgust,0
maternidade,disgust,0
movimento,disgust,0
imóvel,disgust,0
motivo,disgust,0
heterogêneo,disgust,0
motor,disgust,0
moto,disgust,0
motocicleta,disgust,0
Bosque,disgust,0
manchado,disgust,0
lema,disgust,0
bolor,disgust,0
monte,disgust,0
montar,disgust,0
montanha,disgust,0
alpinista,disgust,0
montanhoso,disgust,0
lamentar,disgust,0
triste,disgust,0
luto,disgust,0
rato,disgust,0
bigode,disgust,0
boca,disgust,0
bocado,disgust,1
bocal,disgust,0
móvel,disgust,0
jogada,disgust,0
movimento,disgust,0
motor,disgust,0
filme,disgust,0
em movimento,disgust,0
Cortar,disgust,0
sujeira,disgust,1
mucoso,disgust,1
muco,disgust,1
lama,disgust,0
confusão,disgust,0
confuso,disgust,0
turvar,disgust,1
regalo,disgust,1
abafado,disgust,0
silencioso,disgust,0
caneca,disgust,0
mula,disgust,0
multilateral,disgust,0
múltiplo,disgust,0
multiplex,disgust,0
multiplicação,disgust,0
multiplicidade,disgust,0
multiplicado,disgust,0
multiplicador,disgust,0
multiplicar,disgust,0
multidão,disgust,0
mãe,disgust,0
resmungar,disgust,0
mamãe,disgust,0
caxumba,disgust,0
mastigar,disgust,0
mundano,disgust,0
municipal,disgust,0
município,disgust,0
mural,disgust,0
assassinato,disgust,1
assassino,disgust,1
assassino,disgust,1
obscuro,disgust,1
murmúrio,disgust,0
músculo,disgust,0
muscular,disgust,0
musa,disgust,0
musas,disgust,0
museu,disgust,0
mingau,disgust,0
cogumelo,disgust,0
música,disgust,0
musical,disgust,0
músico,disgust,0
meditando,disgust,0
almíscar,disgust,0
mosquete,disgust,0
musselina,disgust,0
bagunça,disgust,0
mustang,disgust,0
mostarda,disgust,0
reunir,disgust,0
mofado,disgust,1
mutável,disgust,0
mutante,disgust,0
mutação,disgust,0
mutilado,disgust,1
mutilação,disgust,1
motim,disgust,1
murmurar,disgust,0
Carneiro,disgust,0
mútuo,disgust,0
mutuamente,disgust,0
focinho,disgust,0
miopia,disgust,0
míope,disgust,0
miríade,disgust,0
misterioso,disgust,0
mistério,disgust,0
místico,disgust,0
místico,disgust,0
misticismo,disgust,0
mito,disgust,0
mítico,disgust,0
mítico,disgust,0
mitológico,disgust,0
mitologia,disgust,0
pegar,disgust,0
nadir,disgust,0
importunar,disgust,0
unha,disgust,0
ingénuo,disgust,0
nu,disgust,0
nomeado,disgust,0
sem nome,disgust,1
homônimo,disgust,0
nomear,disgust,0
babá,disgust,0
nanômetro,disgust,0
sesta,disgust,0
nuca,disgust,0
guardanapo,disgust,0
cochilando,disgust,0
fralda,disgust,1
narcótico,disgust,0
narrar,disgust,0
narração,disgust,0
narrativa,disgust,0
narrador,disgust,0
estreito,disgust,0
estreitamento,disgust,0
nascente,disgust,0
desagradável,disgust,1
natal,disgust,0
nação,disgust,0
nacional,disgust,0
nacionalidade,disgust,0
nativo,disgust,0
natividade,disgust,0
naturalista,disgust,0
naturalização,disgust,0
naturalizado,disgust,0
naturalmente,disgust,0
natureza,disgust,0
nada,disgust,0
danadinho,disgust,0
náusea,disgust,1
nauseante,disgust,1
náutico,disgust,0
naval,disgust,0
nave,disgust,0
umbigo,disgust,0
navegável,disgust,0
navegar,disgust,0
navegação,disgust,0
navegador,disgust,0
marinha,disgust,0
não,disgust,0
ordenadamente,disgust,0
nebulosa,disgust,0
nebulosas,disgust,0
nebuloso,disgust,0
necessariamente,disgust,0
necessitar,disgust,0
necessidades,disgust,0
necessidade,disgust,0
pescoço,disgust,0
colar,disgust,0
necrose,disgust,0
néctar,disgust,0
indispensável,disgust,0
agulha,disgust,0
desnecessário,disgust,0
carente,disgust,0
nefasto,disgust,1
negação,disgust,0
negativo,disgust,0
negligência,disgust,0
negligenciado,disgust,1
negligenciando,disgust,0
negligência,disgust,0
negligente,disgust,0
negligentemente,disgust,0
insignificante,disgust,0
negociar,disgust,0
negociação,disgust,0
negociador,disgust,0
negro,disgust,0
relinchar,disgust,0
vizinho,disgust,0
vizinhança,disgust,0
vizinho,disgust,0
recém-nascido,disgust,0
neófito,disgust,0
neoprene,disgust,0
sobrinho,disgust,0
nepotismo,disgust,1
nervo,disgust,0
nervoso,disgust,0
nervosismo,disgust,0
ness,disgust,0
ninho,disgust,0
aninhar,disgust,0
filhote,disgust,0
internet,disgust,0
inferior,disgust,0
rede,disgust,0
urtiga,disgust,1
rede,disgust,0
neuralgia,disgust,0
neurologia,disgust,0
neurose,disgust,0
neurótico,disgust,1
neutro,disgust,0
neutro,disgust,0
neutralidade,disgust,0
neutralizar,disgust,0
recém-nascido,disgust,0
recém-chegado,disgust,0
recentemente,disgust,0
novidade,disgust,0
notícia,disgust,0
jornal,disgust,0
banca de jornais,disgust,0
ponta,disgust,0
mordidela,disgust,0
nicho,disgust,0
nichos,disgust,0
usuario,disgust,0
níquel,disgust,0
apelido,disgust,0
nicotina,disgust,1
sobrinha,disgust,0
perto,disgust,0
noite,disgust,0
anoitecer,disgust,0
rouxinol,disgust,0
pesadelo,disgust,0
niilismo,disgust,0
nada,disgust,0
ágil,disgust,0
noventa,disgust,0
nono,disgust,0
beliscar,disgust,0
mamilo,disgust,0
nix,disgust,0
nobreza,disgust,0
nobre,disgust,0
nobre,disgust,0
noturno,disgust,0
aceno com a cabeça,disgust,0
assentindo,disgust,0
nó,disgust,0
nodular,disgust,0
nódulo,disgust,0
ruído,disgust,0
barulhento,disgust,0
nômade,disgust,0
nômade,disgust,0
nomenclatura,disgust,0
nominal,disgust,0
nomear,disgust,0
nomeação,disgust,0
candidato,disgust,0
nonce,disgust,0
descumprimento,disgust,0
indescritível,disgust,0
inexistente,disgust,0
falta de pagamento,disgust,0
não residente,disgust,0
Absurdo,disgust,0
sem sentido,disgust,0
macarrão,disgust,0
recanto,disgust,0
meio-dia,disgust,0
laço,disgust,0
norma,disgust,0
normal,disgust,0
normalidade,disgust,0
normalidade,disgust,0
nariz,disgust,1
nostalgia,disgust,0
narina,disgust,0
notável,disgust,0
notáveis,disgust,0
notavelmente,disgust,0
notário,disgust,0
notação,disgust,0
entalhe,disgust,0
entalhado,disgust,0
Nota,disgust,0
caderno,disgust,0
notado,disgust,0
notável,disgust,0
nada,disgust,0
perceber,disgust,0
perceptível,disgust,0
notificação,disgust,0
notificar,disgust,0
noção,disgust,0
fictício,disgust,0
notoriedade,disgust,1
a despeito de,disgust,0
nada,disgust,0
substantivo,disgust,0
nutrir,disgust,0
nutrição,disgust,0
novo,disgust,0
novidade,disgust,0
novato,disgust,0
nos dias de hoje,disgust,0
nocivo,disgust,1
bocal,disgust,0
nuance,disgust,0
nuances,disgust,0
núcleo,disgust,0
nu,disgust,0
cutucar,disgust,0
nudez,disgust,0
pepita,disgust,0
incômodo,disgust,0
nulo,disgust,0
nulo,disgust,0
anular,disgust,0
dormente,disgust,0
número,disgust,0
numeração,disgust,0
números,disgust,0
dormência,disgust,0
numeral,disgust,0
numerador,disgust,0
numérico,disgust,0
numericamente,disgust,0
numerosos,disgust,0
freira,disgust,0
enfermeira,disgust,0
berçário,disgust,0
nutrir,disgust,1
noz-moscada,disgust,0
nutrição,disgust,0
nutritivo,disgust,0
nutritivo,disgust,0
nozes,disgust,0
ninfa,disgust,0
imbecil,disgust,0
carvalho,disgust,0
remo,disgust,0
oásis,disgust,0
juramento,disgust,0
aveia,disgust,0
obediência,disgust,0
obediente,disgust,0
obedientemente,disgust,0
obelisco,disgust,0
obeso,disgust,1
obesidade,disgust,1
obedecer,disgust,0
obi,disgust,1
obitar,disgust,0
obituário,disgust,0
objeto,disgust,0
objeção,disgust,0
questionável,disgust,0
objetivo,disgust,0
obrigação,disgust,0
obrigatório,disgust,0
obrigar,disgust,0
obrigado,disgust,0
prestativo,disgust,1
Devedor,disgust,0
oblíquo,disgust,0
obliterar,disgust,0
obliterado,disgust,0
obliteração,disgust,0
esquecimento,disgust,0
desatento,disgust,0
oblongo,disgust,0
obnóxio,disgust,1
oboé,disgust,0
obsceno,disgust,1
obscenidade,disgust,1
obscurecer,disgust,0
obscurecido,disgust,0
obscuridade,disgust,0
observância,disgust,0
atento,disgust,0
observação,disgust,0
observatório,disgust,0
observar,disgust,0
observador,disgust,0
observando,disgust,0
obsessão,disgust,0
obsolescência,disgust,0
obstáculo,disgust,0
obstetra,disgust,0
obstetrícia,disgust,0
obstinado,disgust,0
obstruir,disgust,0
obstrução,disgust,0
obstrutivo,disgust,0
obtivermos,disgust,0
obtível,disgust,0
obtuso,disgust,0
anverso,disgust,0
óbvio,disgust,0
ocarina,disgust,0
ocasião,disgust,0
ocasional,disgust,0
ocasionalmente,disgust,0
oclusão,disgust,0
oculto,disgust,1
ocupação,disgust,0
ocupante,disgust,0
ocupação,disgust,0
ocupado,disgust,0
ocupante,disgust,0
ocupar,disgust,0
ocupando,disgust,0
ocorrer,disgust,0
ocorrência,disgust,0
oceano,disgust,0
oceânico,disgust,0
octógono,disgust,0
oitava,disgust,0
polvo,disgust,1
ocular,disgust,0
esquisitice,disgust,1
chances,disgust,0
tributo,disgust,0
odioso,disgust,1
hodômetro,disgust,0
odor,disgust,0
estrogênio,disgust,0
obra,disgust,0
miudezas,disgust,0
ofender,disgust,1
ofendido,disgust,0
infrator,disgust,1
ofensa,disgust,1
ofensiva,disgust,1
oferta,disgust,0
oferecido,disgust,0
oferta,disgust,0
improvisado,disgust,0
escritório,disgust,0
Policial,disgust,0
escritórios,disgust,0
oficial,disgust,0
oficiar,disgust,0
saindo,disgust,0
desembarcar,disgust,0
Deslocamento,disgust,0
ramo,disgust,0
impedimento,disgust,0
frequentemente,disgust,0
muitas vezes,disgust,0
ogro,disgust,1
óleo,disgust,0
óleos,disgust,0
pomada,disgust,0
olfativo,disgust,0
oligarquia,disgust,0
Oliva,disgust,0
ómega,disgust,0
omelete,disgust,0
presságio,disgust,0
sinistro,disgust,0
omissão,disgust,0
omitir,disgust,0
omitido,disgust,0
ônibus,disgust,0
onipotência,disgust,0
onipotente,disgust,0
onipresente,disgust,0
onisciente,disgust,0
oncologista,disgust,0
unidade,disgust,0
oneroso,disgust,0
a si mesmo,disgust,0
em progresso,disgust,0
cebola,disgust,0
início,disgust,0
ataque,disgust,0
ontologia,disgust,0
ônus,disgust,0
em diante,disgust,0
ônix,disgust,0
escorrer,disgust,1
escorrendo,disgust,0
opacidade,disgust,0
opala,disgust,0
opaco,disgust,0
abrir,disgust,0
abrir,disgust,0
abridor,disgust,0
abertura,disgust,0
abertamente,disgust,0
abertura,disgust,0
ópera,disgust,0
ópera,disgust,0
Operação,disgust,0
operações,disgust,0
operativo,disgust,0
operador,disgust,0
oftálmico,disgust,0
oftalmologista,disgust,0
opiáceo,disgust,0
opinião,disgust,0
opinativo,disgust,0
ópio,disgust,1
oponente,disgust,1
oportuno,disgust,0
oportunismo,disgust,0
oportunidade,disgust,0
opor,disgust,0
oposição,disgust,0
oposição,disgust,0
oposto,disgust,0
opostos,disgust,0
oposição,disgust,0
oprimir,disgust,1
opressão,disgust,1
opressivo,disgust,1
opressor,disgust,0
ótico,disgust,0
óptico,disgust,0
óptica,disgust,0
otimismo,disgust,0
otimista,disgust,0
opção,disgust,0
opcional,disgust,0
opcionalmente,disgust,0
opções,disgust,0
optometrista,disgust,0
opulência,disgust,0
opulento,disgust,0
obra,disgust,0
oráculo,disgust,0
oral,disgust,0
laranja,disgust,0
oração,disgust,0
orador,disgust,0
oratório,disgust,0
esfera,disgust,0
órbita,disgust,0
órbita,disgust,0
orbes,disgust,0
orc,disgust,1
Pomar,disgust,0
orquestra,disgust,0
ordenado,disgust,0
provação,disgust,0
ordem,disgust,0
ordenadamente,disgust,0
ordenança,disgust,0
comum,disgust,0
ordenação,disgust,0
artilharia,disgust,0
minério,disgust,0
orégano,disgust,0
órgão,disgust,0
orgânico,disgust,0
organismo,disgust,0
organista,disgust,0
organização,disgust,0
organizar,disgust,0
organizado,disgust,0
orgasmo,disgust,0
orgias,disgust,0
orientar,disgust,0
oriental,disgust,0
orientação,disgust,0
orifício,disgust,0
origem,disgust,0
originalidade,disgust,0
originar,disgust,0
originação,disgust,0
originador,disgust,0
ornamento,disgust,0
ornamental,disgust,0
ornamentação,disgust,0
ornamentado,disgust,0
ornamentado,disgust,0
órfão,disgust,0
ortodoxo,disgust,0
ortodoxia,disgust,0
ortogonal,disgust,0
oscilar,disgust,0
oscilante,disgust,0
oscilação,disgust,0
oscilatório,disgust,0
ostensivo,disgust,0
ostensivamente,disgust,0
avestruz,disgust,0
otto,disgust,0
otomano,disgust,0
onça,disgust,0
expulsar,disgust,0
surto,disgust,0
explosão,disgust,0
exilado,disgust,1
resultado,disgust,0
clamor,disgust,0
superar,disgust,0
ar livre,disgust,0
equipamento,disgust,0
superar,disgust,0
crescimento,disgust,0
casinha,disgust,1
passeio,disgust,0
estranho,disgust,0
durar mais que,disgust,0
bandido,disgust,0
tomada,disgust,0
contorno,disgust,0
contornos,disgust,0
panorama,disgust,0
periférico,disgust,0
superam em número,disgust,0
posto avançado,disgust,0
derramamento,disgust,0
resultado,disgust,0
ultraje,disgust,1
"ultrajante, ultrajoso",disgust,0
sem rodeios,disgust,0
ultrapassar,disgust,0
início,disgust,0
estranho,disgust,0
arredores,disgust,0
franco,disgust,0
excepcional,disgust,0
estendido,disgust,0
para fora,disgust,0
para fora,disgust,0
superam,disgust,0
oval,disgust,0
ovário,disgust,0
oval,disgust,0
ovação,disgust,0
forno,disgust,0
macacão,disgust,0
arrogante,disgust,0
sobrecarregar,disgust,0
nublado,disgust,0
sobrecarregado,disgust,0
sobretudo,disgust,0
exagerar,disgust,0
overdose,disgust,0
atrasado,disgust,0
superestimar,disgust,0
superestimado,disgust,0
transbordar,disgust,0
transbordante,disgust,0
crescido,disgust,0
crescimento excessivo,disgust,0
pendendo,disgust,0
revisão,disgust,0
a sobrecarga,disgust,0
muito feliz,disgust,0
sobreposto,disgust,0
sobreposição,disgust,0
sobreposição,disgust,0
sobrecarga,disgust,0
sobrejacente,disgust,0
pago em excesso,disgust,0
ultrapassar,disgust,0
dominar,disgust,0
avassalador,disgust,0
superfaturado,disgust,1
sobrepor,disgust,0
anular,disgust,0
supervisor,disgust,0
ofuscar,disgust,0
supervisão,disgust,0
exagerar,disgust,0
estoque excessivo,disgust,0
evidente,disgust,0
ultrapassar,disgust,0
ultrapassado,disgust,0
derrubar,disgust,0
abertura,disgust,0
reviravolta,disgust,0
Sobrecarga,disgust,0
sobrecarregado,disgust,0
muito pesado,disgust,0
superzeloso,disgust,0
dever,disgust,0
devido,disgust,1
proprietário,disgust,0
propriedade,disgust,0
boi,disgust,0
oxidação,disgust,0
oxigênio,disgust,0
oxímoro,disgust,0
ostra,disgust,0
ritmo,disgust,0
pacífico,disgust,0
Acalmar,disgust,0
pacote,disgust,0
pacote,disgust,0
empacotador,disgust,0
pacote,disgust,0
pacto,disgust,0
almofada,disgust,0
preenchimento,disgust,0
remo,disgust,0
"Pomar, pasto",disgust,0
arroz,disgust,0
cadeado,disgust,0
padre,disgust,0
pagão,disgust,0
paganismo,disgust,0
página,disgust,0
concurso,disgust,0
paginação,disgust,0
pagode,disgust,0
balde,disgust,0
dor,disgust,0
aflito,disgust,0
doloroso,disgust,1
dolorosamente,disgust,0
sem dor,disgust,0
dores,disgust,0
diligente,disgust,0
pintar,disgust,0
pintado,disgust,0
pintor,disgust,0
quadro,disgust,0
par,disgust,0
pijamas,disgust,0
amigo,disgust,0
Palácio,disgust,0
palatável,disgust,0
palato,disgust,0
paleontologia,disgust,0
paleta,disgust,0
mortalha,disgust,0
paládio,disgust,0
palete,disgust,0
paliativo,disgust,0
Palma,disgust,0
palmer,disgust,0
palpável,disgust,0
paralisia,disgust,1
insignificante,disgust,0
mimar,disgust,0
panfleto,disgust,0
frigideira,disgust,0
panaceia,disgust,0
brio,disgust,0
panqueca,disgust,0
pandemia,disgust,0
painel,disgust,0
dor,disgust,0
pânico,disgust,0
paneiro,disgust,0
panorama,disgust,0
panorâmico,disgust,0
calça,disgust,0
panteão,disgust,0
pantera,disgust,0
calcinhas,disgust,0
pantomima,disgust,0
despensa,disgust,0
calça,disgust,0
papa,disgust,0
papado,disgust,0
papal,disgust,0
papel,disgust,0
páprica,disgust,0
papiro,disgust,0
par,disgust,0
parábola,disgust,0
parábola,disgust,0
parabólico,disgust,0
pára-quedas,disgust,0
parada,disgust,0
paradigma,disgust,0
paradoxo,disgust,0
paradoxal,disgust,0
parafina,disgust,0
modelo,disgust,0
parágrafo,disgust,0
paralaxe,disgust,0
paralelo,disgust,0
paralelismo,disgust,0
paralisia,disgust,0
primordial,disgust,0
paranóia,disgust,0
parapeito,disgust,0
parafernália,disgust,0
paráfrase,disgust,0
parasita,disgust,1
guarda-sol,disgust,0
parcela,disgust,0
parcelas,disgust,0
pergaminho,disgust,0
perdão,disgust,0
aparar,disgust,0
parênquima,disgust,0
pai,disgust,0
parentesco,disgust,0
parental,disgust,0
parêntese,disgust,0
entre parênteses,disgust,0
parietal,disgust,0
aparar,disgust,0
freguesia,disgust,0
paridade,disgust,0
parque,disgust,0
linguajar,disgust,0
parlamento,disgust,0
parlamentar,disgust,0
salão,disgust,0
liberdade condicional,disgust,0
parquet,disgust,0
papagaio,disgust,1
desviar-se,disgust,0
analisar,disgust,0
parcimonioso,disgust,0
parcimônia,disgust,0
salsinha,disgust,0
pároco,disgust,0
papel,disgust,0
participar,disgust,0
parcialidade,disgust,0
parcialmente,disgust,0
participar,disgust,0
participação,disgust,0
partícula,disgust,0
particularidade,disgust,0
detalhes,disgust,0
despedida,disgust,0
partidário,disgust,0
partidarismo,disgust,0
partição,disgust,0
parcialmente,disgust,0
parceiro,disgust,0
parceria,disgust,0
partes,disgust,0
Festa,disgust,0
pas,disgust,0
passar,disgust,0
aceitável,disgust,0
passagem,disgust,0
passagem,disgust,0
passar,disgust,0
passageiro,disgust,0
passim,disgust,0
passagem,disgust,0
paixão,disgust,0
apaixonado,disgust,0
passiva,disgust,0
passividade,disgust,0
Passaporte,disgust,0
passado,disgust,0
colar,disgust,0
pastel,disgust,0
passatempo,disgust,0
pastor,disgust,0
pastelaria,disgust,0
pasto,disgust,0
pastoso,disgust,0
tapinha,disgust,0
correção,disgust,0
colcha de retalhos,disgust,0
patê,disgust,0
patela,disgust,0
patente,disgust,0
paterno,disgust,0
paternidade,disgust,0
caminho,disgust,0
patético,disgust,1
patologia,disgust,0
pathos,disgust,0
caminho,disgust,0
paciência,disgust,0
paciente,disgust,0
pátio,disgust,0
patriarca,disgust,0
patriarcal,disgust,0
patrimônio,disgust,0
patriota,disgust,0
patriótico,disgust,0
patriotismo,disgust,0
patrulha,disgust,0
patrono,disgust,0
patrocínio,disgust,0
patrocinar,disgust,0
paternalista,disgust,0
tamborilar,disgust,0
padronizar,disgust,0
escassez,disgust,1
pobre,disgust,0
pausa,disgust,0
pavimentar,disgust,0
pavimento,disgust,0
pavilhão,disgust,0
pavimentação,disgust,0
pata,disgust,0
penhor,disgust,0
pessoa,disgust,0
pagar,disgust,0
retorno,disgust,0
pagador,disgust,0
Forma de pagamento,disgust,0
ervilha,disgust,0
Paz,disgust,0
pacífico,disgust,0
pacífico,disgust,0
pavão,disgust,0
pico,disgust,0
atingiu o pico,disgust,0
pérola,disgust,0
camponês,disgust,0
turfa,disgust,0
seixo,disgust,0
bicar,disgust,0
peculiar,disgust,0
peculiaridades,disgust,0
peculiaridade,disgust,0
peculiarmente,disgust,0
pecuniário,disgust,0
pedal,disgust,0
pedante,disgust,0
vender,disgust,0
pedestal,disgust,0
pedestre,disgust,0
pediatria,disgust,0
pedigree,disgust,0
pedômetro,disgust,0
descasca,disgust,0
espiar,disgust,0
par,disgust,0
encarando,disgust,0
inigualável,disgust,0
