word,emotion,condition
distrayendo,disgust,0
distracción,disgust,0
loco,disgust,0
angustia,disgust,1
afligido,disgust,0
angustioso,disgust,0
distribuir,disgust,0
distribución,disgust,0
distrito,disgust,0
desconfianza,disgust,1
disturbio,disgust,0
perturbado,disgust,0
desuso,disgust,0
en desuso,disgust,0
abandone,disgust,0
ídem,disgust,0
cancioneta,disgust,0
diurno,disgust,0
diván,disgust,0
bucear,disgust,0
buzo,disgust,0
divergir,disgust,0
divergencia,disgust,0
divergente,disgust,0
divergente,disgust,0
diversos,disgust,0
diverso,disgust,0
diversificado,disgust,0
diversificar,disgust,0
desviación,disgust,0
diversidad,disgust,0
desviar,disgust,0
divertido,disgust,0
despojar,disgust,0
desinvertido,disgust,0
despojo,disgust,0
dividir,disgust,0
dividido,disgust,0
dividendo,disgust,0
Adivinación,disgust,0
divino,disgust,0
divinidad,disgust,0
divisible,disgust,0
división,disgust,0
divisor,disgust,0
divorcio,disgust,1
divulgar,disgust,0
mareo,disgust,0
mareado,disgust,0
dócil,disgust,0
muelle,disgust,0
atracado,disgust,0
legajo,disgust,0
médico,disgust,0
doctrinal,disgust,0
doctrina,disgust,0
documento,disgust,0
documental,disgust,0
esquivar,disgust,0
regate,disgust,0
gama,disgust,0
hacedor,disgust,0
perro,disgust,0
obstinado,disgust,0
dogma,disgust,0
dogmático,disgust,0
hechos,disgust,0
hazlo,disgust,0
zona de las calmas ecuatoriales,disgust,0
limosna,disgust,0
muñeca,disgust,0
dólar,disgust,0
dolor,disgust,0
delfín,disgust,0
dominio,disgust,0
Hazme,disgust,0
Doméstico,disgust,0
domesticado,disgust,0
domesticación,disgust,0
domicilio,disgust,0
domiciliado,disgust,0
dominio,disgust,0
dominante,disgust,0
dominar,disgust,0
dominante,disgust,0
dominación,disgust,0
dominio,disgust,0
dominó,disgust,0
don,disgust,0
donación,disgust,0
Burro,disgust,1
donante,disgust,0
garabatear,disgust,0
condenar,disgust,0
condenado,disgust,0
Día del Juicio Final,disgust,1
puerta,disgust,0
timbre de la puerta,disgust,0
puerta,disgust,0
latente,disgust,0
dormitorio,disgust,0
dorsal,disgust,0
dosis,disgust,0
punto,disgust,0
doble,disgust,0
duplicado,disgust,0
doblete,disgust,0
duplicación,disgust,0
duda,disgust,0
dudoso,disgust,0
inseguro,disgust,0
indudable,disgust,0
ducha,disgust,0
masa,disgust,0
rosquilla,disgust,0
austero,disgust,0
paloma,disgust,0
alicaído,disgust,0
caída,disgust,0
cuesta abajo,disgust,0
aguacero,disgust,0
completamente,disgust,0
velloso,disgust,0
dote,disgust,0
dormitar,disgust,0
docena,disgust,0
monótono,disgust,0
reclutar,disgust,0
arrastrar,disgust,0
continuar,disgust,0
fuga,disgust,0
drenaje,disgust,0
agotado,disgust,0
pato,disgust,0
drama,disgust,0
dramático,disgust,0
cubrir,disgust,0
pañería,disgust,0
drástico,disgust,0
Barril,disgust,0
dibujar,disgust,0
retirarse,disgust,0
cajón,disgust,0
cajones,disgust,0
dibujo,disgust,0
miedo,disgust,0
terrible,disgust,1
horrorosamente,disgust,1
sueño,disgust,0
soñador,disgust,0
soñando,disgust,0
soñador,disgust,0
triste,disgust,0
dragar,disgust,0
empapado,disgust,0
vestidor,disgust,0
regatear,disgust,0
seco,disgust,0
secadora,disgust,0
deriva,disgust,0
desviado,disgust,0
taladro,disgust,0
beber,disgust,0
Bebiendo,disgust,0
goteo,disgust,0
goteo,disgust,0
mentiras,disgust,1
conductor,disgust,0
entrada de coches,disgust,0
llovizna,disgust,0
gracioso,disgust,0
zumbido,disgust,0
babear,disgust,1
caído,disgust,0
soltar,disgust,0
gotita,disgust,0
sequía,disgust,0
condujo,disgust,0
ahogar,disgust,0
somnolencia,disgust,0
soñoliento,disgust,0
trabajo penoso,disgust,0
droga,disgust,0
drogado,disgust,0
farmacia,disgust,0
druida,disgust,0
tambor,disgust,0
batería,disgust,0
tamborileando,disgust,0
borracho,disgust,1
embriaguez,disgust,0
seco,disgust,0
sequedad,disgust,0
doble,disgust,0
dualismo,disgust,0
dualidad,disgust,0
doblar,disgust,0
dudoso,disgust,0
agachado,disgust,0
conducto,disgust,0
dúctil,disgust,0
prendas de vestir,disgust,0
adeudado,disgust,0
duelo,disgust,0
deudas,disgust,0
dueto,disgust,0
refugio subterráneo,disgust,0
duque,disgust,0
tedioso,disgust,0
mudo,disgust,0
ficticio,disgust,0
vertedero,disgust,0
deshecho,disgust,0
pardo,disgust,0
duna,disgust,0
estiércol,disgust,1
calabozo,disgust,0
dúo,disgust,0
engañar,disgust,0
dúplex,disgust,0
duplicar,disgust,0
duplicación,disgust,0
duplicidad,disgust,0
durabilidad,disgust,0
durable,disgust,0
duración,disgust,0
coacción,disgust,1
oscuridad,disgust,0
oscuro,disgust,0
polvo,disgust,0
plumero,disgust,0
polvoriento,disgust,0
obediente,disgust,0
enano,disgust,0
enano,disgust,0
residir,disgust,0
habitante,disgust,0
vivienda,disgust,0
teñir,disgust,0
muriendo,disgust,1
dique,disgust,0
dinámica,disgust,0
dinámico,disgust,0
dinámica,disgust,0
dinamita,disgust,0
dinastía,disgust,0
disentería,disgust,1
dispepsia,disgust,0
ansioso,disgust,0
afán,disgust,0
águila,disgust,0
oído,disgust,0
conde,disgust,0
más temprano,disgust,0
temprano,disgust,0
ganar,disgust,0
serio,disgust,0
formalmente,disgust,0
seriedad,disgust,0
ganancias,disgust,0
arete,disgust,0
alcance del oído,disgust,0
tierra,disgust,0
loza de barro,disgust,0
terrenal,disgust,0
terremoto,disgust,0
terroso,disgust,0
facilitar,disgust,0
caballete,disgust,0
comodidad,disgust,0
fácilmente,disgust,0
fácil,disgust,0
de trato fácil,disgust,0
comer,disgust,0
comiendo,disgust,0
escuchar a escondidas,disgust,0
reflujo,disgust,0
ébano,disgust,0
excéntrico,disgust,0
excentricidad,disgust,0
eclesiástico,disgust,0
eco,disgust,0
ecléctico,disgust,0
eclipse,disgust,0
eclíptica,disgust,0
económico,disgust,0
ciencias económicas,disgust,0
economía,disgust,0
éxtasis,disgust,0
extático,disgust,0
ecuménico,disgust,0
remolino,disgust,0
borde,disgust,0
cenefa,disgust,0
comestible,disgust,0
edicto,disgust,0
edificación,disgust,0
edificio,disgust,0
editar,disgust,0
edición,disgust,0
editor,disgust,0
editorial,disgust,0
educar,disgust,0
educado,disgust,0
educación,disgust,0
educativo,disgust,0
Anguila,disgust,0
efecto,disgust,0
eficaz,disgust,0
efectos,disgust,0
eficaz,disgust,0
efectivamente,disgust,0
efectuar,disgust,0
afeminado,disgust,0
eficaz,disgust,0
eficacia,disgust,0
eficiencia,disgust,0
eficiente,disgust,0
efigie,disgust,0
esfuerzo,disgust,0
efusión,disgust,0
huevo,disgust,0
ego,disgust,0
ególatra,disgust,1
enorme,disgust,1
salida,disgust,0
octavo,disgust,0
ochenta,disgust,0
eyacular,disgust,0
eyaculación,disgust,0
expulsar,disgust,0
expulsión,disgust,0
elaborar,disgust,0
elaboración,disgust,0
vivacidad,disgust,0
transcurrir,disgust,0
transcurrido,disgust,0
elástico,disgust,0
elasticidad,disgust,0
exaltado,disgust,0
codo,disgust,0
vejez,disgust,0
mayor,disgust,0
ancianos,disgust,0
el mayor,disgust,0
electo,disgust,0
elección,disgust,0
elector,disgust,0
electorado,disgust,0
eléctrico,disgust,0
electricidad,disgust,0
elegancia,disgust,0
elegante,disgust,0
elemento,disgust,0
elemental,disgust,0
elementos,disgust,0
elefante,disgust,0
elevar,disgust,0
elevación,disgust,0
ascensor,disgust,0
once,disgust,0
undécimo,disgust,0
duende,disgust,1
obtener,disgust,0
elegible,disgust,0
eliminación,disgust,1
élite,disgust,0
alce,disgust,0
ana,disgust,0
elipse,disgust,0
elipsis,disgust,0
elipsoide,disgust,0
elíptico,disgust,0
elíptico,disgust,0
alargado,disgust,0
alargamiento,disgust,0
elocuencia,disgust,0
elocuente,disgust,0
dilucidar,disgust,0
elucidación,disgust,0
eludir,disgust,0
elusivo,disgust,0
demacrado,disgust,0
emanar,disgust,0
emancipación,disgust,0
terraplén,disgust,0
embargo,disgust,0
embarcar,disgust,0
avergonzar,disgust,0
embarazoso,disgust,0
vergüenza,disgust,0
embajada,disgust,0
empotrar,disgust,0
embellecer,disgust,0
embellecimiento,disgust,0
ascuas,disgust,0
malversación,disgust,0
emblema,disgust,0
emblemático,disgust,0
encarnación,disgust,0
embolia,disgust,0
en relieve,disgust,0
abrazar,disgust,0
bordado,disgust,0
bordado,disgust,0
embrollado,disgust,0
embrión,disgust,0
embrionario,disgust,0
Esmeralda,disgust,0
surgir,disgust,0
aparición,disgust,0
emergencia,disgust,0
emeritus,disgust,0
emigrar,disgust,0
emigración,disgust,0
eminencia,disgust,0
eminente,disgust,0
eminentemente,disgust,0
emir,disgust,0
emisión,disgust,0
emitir,disgust,0
emoción,disgust,0
emocional,disgust,0
emotivo,disgust,0
empatía,disgust,0
emperador,disgust,0
énfasis,disgust,0
enfatizar,disgust,0
enfático,disgust,0
imperio,disgust,0
empírico,disgust,0
empirismo,disgust,0
emplear,disgust,0
empleador,disgust,0
empleo,disgust,0
emporio,disgust,0
autorizar,disgust,0
emperatriz,disgust,0
vacío,disgust,0
vaciado,disgust,0
vacío,disgust,0
emular,disgust,0
emulsión,disgust,0
habilitar,disgust,0
habilitación,disgust,0
promulgar,disgust,0
promulgación,disgust,0
esmalte,disgust,0
campamento,disgust,0
encantar,disgust,0
encantado,disgust,0
encantador,disgust,0
encantamiento,disgust,0
rodear,disgust,0
rodeando,disgust,0
enclave,disgust,0
encerrar,disgust,0
codificar,disgust,0
abarcar,disgust,0
bis,disgust,0
encontrar,disgust,0
alentar,disgust,0
ánimo,disgust,0
invadir,disgust,0
invasión,disgust,0
encriptar,disgust,0
gravamen,disgust,0
enciclopedia,disgust,0
final,disgust,0
poner en peligro,disgust,0
en peligro de extinción,disgust,0
empeño,disgust,0
terminó,disgust,0
endémico,disgust,1
finalizando,disgust,0
sin fin,disgust,0
endocarditis,disgust,0
aprobación,disgust,0
dotar,disgust,0
dotado,disgust,0
dotación,disgust,0
guardas,disgust,0
punto final,disgust,0
resistencia,disgust,0
soportar,disgust,0
enema,disgust,1
enemigo,disgust,1
energético,disgust,0
energía,disgust,0
hacer cumplir,disgust,0
aplicación,disgust,0
comprometerse,disgust,0
comprometido,disgust,0
compromiso,disgust,0
atractivo,disgust,0
engendrar,disgust,0
motor,disgust,0
ingeniero,disgust,0
ingeniería,disgust,0
grabar,disgust,0
grabado,disgust,0
grabador,disgust,0
grabado,disgust,0
absorto,disgust,0
fascinante,disgust,0
sumergir,disgust,0
mejorar,disgust,0
enigma,disgust,0
enigmático,disgust,0
imponer,disgust,0
disfrutar,disgust,0
disfrutando,disgust,0
engrandecido,disgust,0
ampliación,disgust,0
iluminar,disgust,0
iluminación,disgust,0
conseguir,disgust,0
animar,disgust,0
enemistad,disgust,0
enormidad,disgust,0
enorme,disgust,0
enormemente,disgust,0
enriquecer,disgust,0
inscribirse,disgust,0
conjunto,disgust,0
bandera,disgust,0
esclavizar,disgust,0
esclavizado,disgust,1
esclavitud,disgust,0
sobrevenir,disgust,0
asegurar,disgust,0
implicar,disgust,0
enredado,disgust,1
enredo,disgust,0
ingresar,disgust,0
empresa,disgust,0
emprendedor,disgust,0
entretener,disgust,0
entretenido,disgust,0
entretenido,disgust,0
entretenimiento,disgust,0
entusiasmo,disgust,0
entusiasta,disgust,0
atraer,disgust,0
completo,disgust,0
totalidad,disgust,0
dar derecho,disgust,0
entidad,disgust,0
entomología,disgust,0
entrañas,disgust,1
entrada,disgust,0
rogar a,disgust,0
entrada,disgust,0
emprendedor,disgust,0
confiar,disgust,0
entrada,disgust,0
enumerar,disgust,0
enumeración,disgust,0
sobre,disgust,0
envidioso,disgust,0
reinar,disgust,0
ambiente,disgust,0
alrededores,disgust,0
Visualizar,disgust,0
enviado,disgust,0
efímero,disgust,0
efemérides,disgust,0
épico,disgust,0
epidemia,disgust,1
epidermis,disgust,0
epilepsia,disgust,0
epílogo,disgust,0
episcopal,disgust,0
episodio,disgust,0
episódico,disgust,0
epístola,disgust,0
epitafio,disgust,0
epíteto,disgust,0
epítome,disgust,0
época,disgust,0
igual,disgust,0
igualdad,disgust,0
igualdad,disgust,0
igualar,disgust,0
igualmente,disgust,0
equiparar,disgust,0
ecuación,disgust,0
ecuador,disgust,0
ecuatorial,disgust,0
ecuestre,disgust,0
equidistante,disgust,0
equilibrio,disgust,0
equilibrio,disgust,0
equipar,disgust,0
equipo,disgust,0
equitativo,disgust,0
equidad,disgust,0
equivalencia,disgust,0
equivalente,disgust,0
equívoco,disgust,0
era,disgust,0
erradicar,disgust,0
erradicación,disgust,1
borrar,disgust,0
borradura,disgust,0
antes de,disgust,0
erguido,disgust,0
erección,disgust,0
es decir,disgust,0
erosionar,disgust,0
erosión,disgust,0
erótico,disgust,0
errar,disgust,0
recado,disgust,0
andante,disgust,0
errático,disgust,0
errata,disgust,0
erróneo,disgust,0
error,disgust,0
ante todo,disgust,0
erudito,disgust,0
estallar,disgust,0
erupción,disgust,0
escalado,disgust,0
escalar,disgust,0
escalera mecánica,disgust,0
Escapar,disgust,0
escapado,disgust,0
escarpa,disgust,0
evitar,disgust,0
escolta,disgust,0
esotérico,disgust,0
especial,disgust,0
espionaje,disgust,0
adoptar,disgust,0
espíritu,disgust,0
ensayo,disgust,0
ensayista,disgust,0
esencia,disgust,0
básico,disgust,0
esencialmente,disgust,0
establecer,disgust,0
establecido,disgust,0
establecimiento,disgust,0
bienes,disgust,0
estima,disgust,0
estético,disgust,0
estimar,disgust,0
Estimacion,disgust,0
exclusión,disgust,0
distanciado,disgust,0
estrógeno,disgust,0
estuario,disgust,0
grabar al agua fuerte,disgust,0
grabando,disgust,0
eterno,disgust,0
eternidad,disgust,0
etanol,disgust,0
éter,disgust,0
etéreo,disgust,0
ético,disgust,0
ética,disgust,0
etnografía,disgust,0
etiología,disgust,0
etiqueta,disgust,0
etimología,disgust,0
euchre,disgust,0
eugenesia,disgust,0
elogio,disgust,0
eufemismo,disgust,0
eutanasia,disgust,0
evacuar,disgust,0
evacuación,disgust,0
evadir,disgust,1
evaluar,disgust,0
evanescencia,disgust,0
evangélico,disgust,0
evangelista,disgust,0
evangélico,disgust,0
evaporación,disgust,0
evasión,disgust,0
víspera,disgust,0
tardecita,disgust,0
evento,disgust,0
memorable,disgust,0
eventual,disgust,0
eventualidad,disgust,0
hojas perennes,disgust,0
eterno,disgust,0
Cada vez más,disgust,0
todos los días,disgust,0
desalojar,disgust,0
desalojo,disgust,1
evidencia,disgust,0
evidente,disgust,0
demonio,disgust,1
evocar,disgust,0
evolución,disgust,0
evolucionar,disgust,0
Ewe,disgust,0
exacerbar,disgust,0
exacerbación,disgust,0
exigente,disgust,0
exagerar,disgust,0
exagerado,disgust,0
exageración,disgust,0
exaltar,disgust,0
exaltación,disgust,0
exaltado,disgust,0
examen,disgust,0
examen,disgust,0
examinar,disgust,0
examinador,disgust,0
exasperación,disgust,1
excavar,disgust,0
excavación,disgust,0
excavador,disgust,0
superar,disgust,0
excesivo,disgust,0
sobresalir,disgust,0
excelencia,disgust,1
excelente,disgust,0
salvo,disgust,0
excepción,disgust,0
extracto,disgust,0
exceso,disgust,0
excesivo,disgust,0
excesivamente,disgust,0
intercambio,disgust,0
extirpar,disgust,0
excisión,disgust,0
excitabilidad,disgust,0
excitable,disgust,0
excitación,disgust,0
excitar,disgust,0
entusiasmado,disgust,0
excitación,disgust,0
emocionante,disgust,0
exclamar,disgust,0
excluido,disgust,1
Excluyendo,disgust,0
exclusión,disgust,1
excremento,disgust,1
excreción,disgust,1
agudísimo,disgust,0
excursión,disgust,0
disculpar,disgust,0
ejecutar,disgust,0
ejecución,disgust,0
verdugo,disgust,0
ejecutivo,disgust,0
ejecutor,disgust,0
exégesis,disgust,0
ejemplar,disgust,0
ejemplar,disgust,0
ejemplificar,disgust,0
eximir,disgust,0
exención,disgust,0
ejercicio,disgust,0
ejercer,disgust,0
esfuerzo,disgust,0
exhalar,disgust,0
escape,disgust,0
exhausto,disgust,0
agotamiento,disgust,0
exhaustivo,disgust,0
anexo,disgust,0
exhibición,disgust,0
regocijo,disgust,0
exhortar,disgust,0
exhortación,disgust,0
exigente,disgust,1
exilio,disgust,0
existir,disgust,0
existencia,disgust,0
existente,disgust,0
existente,disgust,0
salida,disgust,0
éxodo,disgust,0
exorbitante,disgust,0
exorcismo,disgust,0
exorcista,disgust,0
exótico,disgust,0
expandir,disgust,0
expandido,disgust,0
extensión,disgust,0
expansión,disgust,0
expansivo,disgust,0
expatriado,disgust,0
suponer,disgust,0
expectativa,disgust,0
expectante,disgust,0
expectativa,disgust,0
esperado,disgust,0
esperando,disgust,0
conveniencia,disgust,0
conveniente,disgust,0
acelerar,disgust,0
expedición,disgust,0
expeditivo,disgust,0
expulsar,disgust,1
gasto,disgust,0
gastos,disgust,0
gastos,disgust,0
caro,disgust,0
experiencia,disgust,0
experimentado,disgust,0
experiencias,disgust,0
experimento,disgust,0
experimental,disgust,0
experimentador,disgust,0
experto,disgust,0
pericia,disgust,0
vencimiento,disgust,0
expirar,disgust,0
Caducado,disgust,0
expiración,disgust,0
explique,disgust,0
explicación,disgust,0
explicativo,disgust,0
expletivo,disgust,0
explicación,disgust,0
explotar,disgust,0
explotar,disgust,0
explorar,disgust,0
explorador,disgust,0
explosión,disgust,0
explosivo,disgust,0
exponente,disgust,0
exponencial,disgust,0
exportar,disgust,0
exportación,disgust,0
exponer,disgust,0
expuesto,disgust,0
exposición,disgust,0
expositivo,disgust,0
exposición,disgust,0
exponer,disgust,0
Rápido,disgust,0
expresión,disgust,0
expresivo,disgust,0
expropiación,disgust,0
expulsión,disgust,1
Exquisito,disgust,0
exquisitamente,disgust,0
existente,disgust,0
extender,disgust,0
extensible,disgust,0
extendido,disgust,0
extensión,disgust,0
extenso,disgust,0
medida,disgust,0
exterior,disgust,0
exterminar,disgust,0
exterminio,disgust,0
externo,disgust,0
externamente,disgust,0
extinguido,disgust,0
extinguir,disgust,0
extra,disgust,0
extracto,disgust,0
extrayendo,disgust,0
extracción,disgust,0
extractor,disgust,0
extradición,disgust,0
extrajudicial,disgust,0
extramuros,disgust,0
extraño,disgust,0
extraordinario,disgust,0
extravagancia,disgust,0
extremo,disgust,0
extremadamente,disgust,0
extremidad,disgust,0
librar,disgust,0
extrínseco,disgust,0
extrusión,disgust,0
exuberancia,disgust,0
exudar,disgust,0
ojo,disgust,0
lente,disgust,0
ojete,disgust,0
ocular,disgust,0
vista,disgust,0
testigo ocular,disgust,0
fábula,disgust,0
tela,disgust,0
fabricar,disgust,0
fabricado,disgust,0
fabricación,disgust,0
fachada,disgust,0
cara,disgust,0
faceta,disgust,0
fácil,disgust,0
facilitar,disgust,0
instalaciones,disgust,0
frente a,disgust,0
facsímil,disgust,0
hecho,disgust,0
facción,disgust,0
factor,disgust,0
fábrica,disgust,0
hechos,disgust,0
facultades,disgust,0
facultad,disgust,0
moda,disgust,0
desteñir,disgust,0
desteñido,disgust,0
excrementos,disgust,1
defecto,disgust,0
falla,disgust,1
deseando,disgust,0
desmayo,disgust,0
justa,disgust,0
justamente,disgust,0
calle,disgust,0
hada,disgust,0
fe,disgust,0
fiel,disgust,0
desleal,disgust,0
falso,disgust,0
otoño,disgust,0
erróneo,disgust,0
falacia,disgust,0
falible,disgust,0
descendente,disgust,0
barbecho,disgust,0
falsedad,disgust,0
falsamente,disgust,0
falsificación,disgust,0
falsificado,disgust,0
falsificar,disgust,1
falsedad,disgust,1
desfallecer,disgust,0
fama,disgust,0
famoso,disgust,0
familiar,disgust,0
familiaridad,disgust,0
familiarizar,disgust,0
hambruna,disgust,0
famoso,disgust,0
famosamente,disgust,0
admirador,disgust,0
fanático,disgust,0
fanatismo,disgust,0
imaginario,disgust,0
lujoso,disgust,0
fandango,disgust,0
trompeteo,disgust,0
colmillo,disgust,0
colmillos,disgust,0
avivando,disgust,0
fantasía,disgust,0
fantasía,disgust,0
farsa,disgust,0
absurdo,disgust,1
tarifa,disgust,0
despedida,disgust,0
granja,disgust,0
granjero,disgust,0
casa de Campo,disgust,0
agricultura,disgust,0
faraón,disgust,0
más lejos,disgust,0
fascia,disgust,0
fascinante,disgust,0
fascinación,disgust,0
Moda,disgust,0
de moda,disgust,0
sujetar,disgust,0
cierre,disgust,0
fijación,disgust,0
ayuno,disgust,0
grasa,disgust,1
fatal,disgust,0
fatalidad,disgust,0
destino,disgust,0
predestinado,disgust,0
padre,disgust,0
braza,disgust,0
fatiga,disgust,0
fatigado,disgust,0
graso,disgust,1
culpa,disgust,0
impecable,disgust,0
defectuoso,disgust,0
fauna,disgust,0
favor,disgust,0
favorable,disgust,0
favorito,disgust,0
favoritismo,disgust,0
adular,disgust,0
miedo,disgust,0
temeroso,disgust,0
con miedo,disgust,0
temiendo,disgust,0
audaz,disgust,0
factibilidad,disgust,0
factible,disgust,0
Con,disgust,0
pluma,disgust,0
rasgo,disgust,0
caracteristicas,disgust,0
febril,disgust,0
fecal,disgust,1
heces,disgust,1
fecundidad,disgust,0
federal,disgust,0
federación,disgust,0
tarifa,disgust,0
débil,disgust,0
alimento,disgust,0
alimentador,disgust,0
sentir,disgust,0
sentimiento,disgust,1
pies,disgust,0
fingido,disgust,0
felicidad,disgust,0
felino,disgust,0
cayó,disgust,0
compañero,disgust,0
compañerismo,disgust,0
felón,disgust,0
delito,disgust,0
sintió,disgust,0
femenino,disgust,0
feminidad,disgust,0
pantano,disgust,0
valla,disgust,0
cercado,disgust,0
defenderse,disgust,0
defensa,disgust,0
hinojo,disgust,0
fermentar,disgust,0
fermentación,disgust,0
helecho,disgust,0
feroz,disgust,1
ferocidad,disgust,0
transportar,disgust,0
fértil,disgust,0
abonar,disgust,0
ferviente,disgust,0
fervor,disgust,0
festival,disgust,0
festivo,disgust,0
buscar,disgust,0
fiesta,disgust,0
fetiche,disgust,0
feudo,disgust,0
feudal,disgust,0
feudalismo,disgust,0
fiebre,disgust,0
febril,disgust,0
novia,disgust,0
fiasco,disgust,0
fíat,disgust,0
mentira,disgust,0
fibra,disgust,0
fibroso,disgust,0
voluble,disgust,0
ficción,disgust,0
ficticio,disgust,0
violín,disgust,0
violinista,disgust,0
fidelidad,disgust,0
fiduciario,disgust,0
campo,disgust,0
demonio,disgust,1
intenso,disgust,1
fiesta,disgust,0
lucha,disgust,0
combatiente,disgust,0
lucha,disgust,0
producto,disgust,0
figurativo,disgust,0
figura,disgust,0
figurilla,disgust,0
filamento,disgust,0
filamentoso,disgust,0
expediente,disgust,0
filibustero,disgust,0
filigrana,disgust,0
presentación,disgust,0
limaduras,disgust,0
llenar,disgust,0
filete,disgust,0
relleno,disgust,0
potra,disgust,0
película,disgust,0
transparente,disgust,0
filtrar,disgust,0
inmundicia,disgust,1
sucio,disgust,1
aleta,disgust,0
final,disgust,0
final,disgust,0
finalidad,disgust,0
finalmente,disgust,1
Finanzas,disgust,0
financiero,disgust,0
financiero,disgust,0
pinzón,disgust,0
encontrar,disgust,0
hallazgo,disgust,0
galas,disgust,0
finura,disgust,0
dedo,disgust,0
huella dactilar,disgust,0
finalizar,disgust,0
finito,disgust,0
soplón,disgust,0
fuego,disgust,0
armas de fuego,disgust,0
bola de fuego,disgust,0
luciérnaga,disgust,0
bombero,disgust,0
chimenea,disgust,0
incombustible,disgust,0
casero,disgust,0
leña,disgust,0
Fuegos artificiales,disgust,0
disparo,disgust,0
firma,disgust,0
firmamento,disgust,0
firmemente,disgust,0
firmeza,disgust,0
Primogénito,disgust,0
fiscal,disgust,0
pez,disgust,0
pescador,disgust,0
pesquería,disgust,0
pescar,disgust,0
sospechoso,disgust,0
físil,disgust,0
fisión,disgust,0
fisura,disgust,0
puño,disgust,0
fístula,disgust,0
aptitud física,disgust,0
encaja,disgust,0
equipado,disgust,0
adecuado,disgust,0
guarniciones,disgust,0
arreglar,disgust,0
fijación,disgust,0
fijado,disgust,0
accesorio,disgust,0
accesorios,disgust,0
efervescencia,disgust,0
flácido,disgust,1
flácido,disgust,0
flojo,disgust,0
flagrante,disgust,1
buque insignia,disgust,0
escama,disgust,0
escamoso,disgust,0
fuego,disgust,0
llameante,disgust,0
brida,disgust,0
flanco,disgust,0
flanqueado,disgust,0
flanqueando,disgust,0
franela,disgust,0
solapa,disgust,0
aleteo,disgust,0
llamarada,disgust,0
resplandeciente,disgust,0
destello,disgust,0
escena retrospectiva,disgust,0
brillante,disgust,0
Linterna,disgust,0
ostentoso,disgust,0
matraz,disgust,0
plano,disgust,0
llanura,disgust,0
aplanar,disgust,0
halagador,disgust,0
adulación,disgust,0
flatulencia,disgust,1
lucir,disgust,0
sabor,disgust,0
falla,disgust,0
pulga,disgust,1
huyó,disgust,0
huir,disgust,0
lana,disgust,1
flota,disgust,0
fugaz,disgust,0
carne,disgust,1
carnoso,disgust,0
flexionar,disgust,0
flexibilidad,disgust,0
flexible,disgust,0
flexión,disgust,0
parpadeo,disgust,0
parpadeando,disgust,0
volante,disgust,0
vuelo,disgust,0
retroceder,disgust,1
arrojar,disgust,0
pedernal,disgust,0
aleta,disgust,0
Ligar,disgust,0
galanteo,disgust,0
flotar,disgust,0
rebaño,disgust,0
azotar,disgust,1
inundación,disgust,0
piso,disgust,0
fracaso,disgust,1
flora,disgust,0
floral,disgust,0
florista,disgust,0
seda floja,disgust,0
platija,disgust,0
harina,disgust,0
caudal,disgust,0
floración,disgust,0
florido,disgust,0
gripe,disgust,0
fluctuar,disgust,0
fluctuante,disgust,0
fluctuación,disgust,0
tubo,disgust,0
fluidez,disgust,0
pelusa,disgust,0
esponjoso,disgust,0
líquido,disgust,0
fluidez,disgust,0
casualidad,disgust,0
fluorescencia,disgust,0
fluorescente,disgust,0
ráfaga,disgust,0
enjuagar,disgust,0
nervioso,disgust,0
flauta,disgust,0
estriado,disgust,0
fluvial,disgust,0
flujo,disgust,0
volar,disgust,0
volantes,disgust,0
volador,disgust,0
volante,disgust,0
potro,disgust,0
espuma,disgust,0
espumoso,disgust,0
espumoso,disgust,0
engañar,disgust,0
focal,disgust,0
enfoque,disgust,0
forraje,disgust,0
enemigo,disgust,0
niebla,disgust,0
nublado,disgust,0
frustrar,disgust,0
frustrado,disgust,0
doblar,disgust,0
doblada,disgust,0
follaje,disgust,0
fol,disgust,0
gente,disgust,0
folklore,disgust,0
folículo,disgust,0
folicular,disgust,0
seguir,disgust,0
seguidor,disgust,0
locura,disgust,0
cuidado,disgust,0
cariño,disgust,0
fuente,disgust,0
alimento,disgust,0
engañar,disgust,1
engañando,disgust,0
necio,disgust,0
tontería,disgust,0
pie,disgust,0
fútbol,disgust,0
puente peatonal,disgust,0
pie,disgust,0
sendero,disgust,0
huella,disgust,0
petimetre,disgust,0
forraje,disgust,0
incursión,disgust,0
paciencia,disgust,0
prohibir,disgust,0
amenazante,disgust,0
fuerza,disgust,0
forzado,disgust,0
pinzas,disgust,0
a la fuerza,disgust,0
vado,disgust,0
delantero,disgust,0
antebrazo,disgust,0
presentimiento,disgust,0
pronóstico,disgust,0
pronosticador,disgust,0
anular una hipoteca,disgust,0
antepasados,disgust,0
dedo índice,disgust,0
adelantar,disgust,0
precedente,disgust,0
resultado,disgust,0
primer plano,disgust,0
frente,disgust,0
extranjero,disgust,0
extranjero,disgust,0
capataz,disgust,0
forense,disgust,0
precursor,disgust,0
prever,disgust,0
visto el futuro,disgust,0
previsión,disgust,0
bosque,disgust,0
previsión,disgust,0
advertido,disgust,0
prefacio,disgust,0
perder,disgust,0
perdido,disgust,0
pérdida,disgust,0
fragua,disgust,0
falsificación,disgust,0
olvidar,disgust,0
olvidadizo,disgust,0
olvido,disgust,0
perdonar,disgust,0
perdonado,disgust,0
indulgente,disgust,0
olvidado,disgust,0
tenedor,disgust,0
